147 134 3 288
148 134 3 288
149 134 3 288
150 134 3 288
151 134 3 224
152 134 3 176
144 135 3 64
145 135 3 112
146 135 3 176
147 135 3 288
148 135 3 288
149 135 3 288
150 135 3 262
144 136 3 38
148 136 3 288
149 136 3 262
150 136 3 226
151 136 3 166
152 136 3 98
144 137 3 24
145 137 3 54
146 137 3 88
148 137 3 176
149 137 3 162
150 137 3 142
152 137 3 62
144 138 3 14
145 138 3 34
146 138 3 54
148 138 3 112
150 138 3 82
151 138 3 62
145 139 3 14
146 139 3 24
147 139 3 38
148 139 3 64
145 129 4 72
146 129 4 112
147 129 4 176
148 129 4 162
149 129 4 126
145 130 4 88
146 130 4 138
147 130 4 224
148 130 4 214
149 130 4 194
150 130 4 148
144 131 4 86
145 131 4 138
146 131 4 214
147 131 4 288
148 131 4 274
149 131 4 254
151 131 4 148
144 132 4 74
145 132 4 126
147 132 4 288
148 132 4 288
149 132 4 274
150 132 4 254
151 132 4 194
152 132 4 126
145 133 4 122
146 133 4 198
147 133 4 288
148 133 4 288
149 133 4 288
150 133 4 274
151 133 4 214
152 133 4 162
143 134 4 14
144 134 4 74
145 134 4 126
147 134 4 288
148 134 4 288
149 134 4 288
150 134 4 288
151 134 4 224
152 134 4 176
144 135 4 64
145 135 4 112
146 135 4 176
147 135 4 288
148 135 4 288
149 135 4 288
150 135 4 262
144 136 4 38
148 136 4 288
149 136 4 262
150 136 4 226
151 136 4 166
152 136 4 98
144 137 4 24
145 137 4 54
146 137 4 88
148 137 4 176
149 137 4 162
150 137 4 142
152 137 4 62
144 138 4 14
145 138 4 34
146 138 4 54
148 138 4 112
150 138 4 82
151 138 4 62
145 139 4 14
146 139 4 24
147 139 4 38
148 139 4 64
145 129 5 72
146 129 5 112
147 129 5 176
148 129 5 162
149 129 5 126
145 130 5 88
146 130 5 138
147 130 5 224
148 130 5 214
149 130 5 194
150 130 5 148
144 131 5 86
145 131 5 138
146 131 5 214
147 131 5 288
148 131 5 274
149 131 5 254
151 131 5 148
144 132 5 74
145 132 5 126
147 132 5 288
148 132 5 288
149 132 5 274
150 132 5 254
151 132 5 194
152 132 5 126
145 133 5 122
146 133 5 198
147 133 5 288
148 133 5 288
149 133 5 288
150 133 5 274
151 133 5 214
152 133 5 162
143 134 5 14
144 134 5 74
145 134 5 126
147 134 5 288
148 134 5 288
149 134 5 288
150 134 5 288
151 134 5 224
152 134 5 176
144 135 5 64
145 135 5 112
146 135 5 176
147 135 5 288
148 135 5 288
149 135 5 288
150 135 5 262
144 136 5 38
148 136 5 288
149 136 5 262
150 136 5 226
151 136 5 166
152 136 5 98
144 137 5 24
145 137 5 54
146 137 5 88
148 137 5 176
149 137 5 162
150 137 5 142
152 137 5 62
144 138 5 14
145 138 5 34
146 138 5 54
148 138 5 112
150 138 5 82
151 138 5 62
145 139 5 14
146 139 5 24
147 139 5 38
148 139 5 64
145 129 6 72
146 129 6 112
147 129 6 176
148 129 6 162
149 129 6 126
145 130 6 88
146 130 6 138
147 130 6 224
148 130 6 214
149 130 6 194
150 130 6 148
144 131 6 86
145 131 6 138
146 131 6 214
147 131 6 288
148 131 6 274
149 131 6 254
151 131 6 148
144 132 6 74
145 132 6 126
147 132 6 288
148 132 6 288
149 132 6 274
150 132 6 254
151 132 6 194
152 132 6 126
145 133 6 122
146 133 6 198
147 133 6 288
148 133 6 288
149 133 6 288
150 133 6 274
151 133 6 214
152 133 6 162
143 134 6 14
144 134 6 74
145 134 6 126
147 134 6 288
148 134 6 288
149 134 6 288
150 134 6 288
151 134 6 224
152 134 6 176
144 135 6 64
145 135 6 112
146 135 6 176
147 135 6 288
148 135 6 288
149 135 6 288
150 135 6 262
144 136 6 38
148 136 6 288
149 136 6 262
150 136 6 226
151 136 6 166
152 136 6 98
144 137 6 24
145 137 6 54
146 137 6 88
148 137 6 176
149 137 6 162
150 137 6 142
152 137 6 62
144 138 6 14
145 138 6 34
146 138 6 54
148 138 6 112
150 138 6 82
151 138 6 62
145 139 6 14
146 139 6 24
147 139 6 38
148 139 6 64
145 129 7 72
146 129 7 112
147 129 7 176
148 129 7 162
149 129 7 126
145 130 7 88
146 130 7 138
147 130 7 224
148 130 7 214
149 130 7 194
150 130 7 148
144 131 7 86
145 131 7 138
146 131 7 214
147 131 7 288
148 131 7 274
149 131 7 254
151 131 7 148
144 132 7 74
145 132 7 126
147 132 7 288
148 132 7 288
149 132 7 274
150 132 7 254
151 132 7 194
152 132 7 126
145 133 7 122
146 133 7 198
147 133 7 288
148 133 7 288
149 133 7 288
150 133 7 274
151 133 7 214
152 133 7 162
143 134 7 14
144 134 7 74
145 134 7 126
147 134 7 288
148 134 7 288
149 134 7 288
150 134 7 288
151 134 7 224
152 134 7 176
144 135 7 64
145 135 7 112
146 135 7 176
147 135 7 288
148 135 7 288
149 135 7 288
150 135 7 262
144 136 7 38
148 136 7 288
149 136 7 262
150 136 7 226
151 136 7 166
152 136 7 98
144 137 7 24
145 137 7 54
146 137 7 88
148 137 7 176
149 137 7 162
150 137 7 142
152 137 7 62
144 138 7 14
145 138 7 34
146 138 7 54
148 138 7 112
150 138 7 82
151 138 7 62
145 139 7 14
146 139 7 24
147 139 7 38
148 139 7 64
145 129 8 72
146 129 8 112
147 129 8 176
148 129 8 162
149 129 8 126
145 130 8 88
146 130 8 138
147 130 8 224
148 130 8 214
149 130 8 194
150 130 8 148
144 131 8 86
145 131 8 138
146 131 8 214
147 131 8 288
148 131 8 274
149 131 8 254
151 131 8 148
144 132 8 74
145 132 8 126
147 132 8 288
148 132 8 288
149 132 8 274
150 132 8 254
151 132 8 194
152 132 8 126
145 133 8 122
146 133 8 198
147 133 8 288
148 133 8 288
149 133 8 288
150 133 8 274
151 133 8 214
152 133 8 162
143 134 8 14
144 134 8 74
145 134 8 126
147 134 8 288
148 134 8 288
149 134 8 288
150 134 8 288
151 134 8 224
152 134 8 176
144 135 8 64
145 135 8 112
146 135 8 176
147 135 8 288
148 135 8 288
149 135 8 288
150 135 8 262
144 136 8 38
148 136 8 288
149 136 8 262
150 136 8 226
151 136 8 166
152 136 8 98
144 137 8 24
145 137 8 54
146 137 8 88
148 137 8 176
149 137 8 162
150 137 8 142
152 137 8 62
144 138 8 14
145 138 8 34
146 138 8 54
148 138 8 112
150 138 8 82
151 138 8 62
145 139 8 14
146 139 8 24
147 139 8 38
148 139 8 64
145 129 9 72
146 129 9 112
147 129 9 176
148 129 9 162
149 129 9 126
145 130 9 88
146 130 9 138
147 130 9 224
148 130 9 214
149 130 9 194
150 130 9 148
144 131 9 86
145 131 9 138
146 131 9 214
147 131 9 288
148 131 9 274
149 131 9 254
151 131 9 148
144 132 9 74
145 132 9 126
147 132 9 288
148 132 9 288
149 132 9 274
150 132 9 254
151 132 9 194
152 132 9 126
145 133 9 122
146 133 9 198
147 133 9 288
148 133 9 288
149 133 9 288
150 133 9 274
151 133 9 214
152 133 9 162
143 134 9 14
144 134 9 74
145 134 9 126
147 134 9 288
148 134 9 288
149 134 9 288
150 134 9 288
151 134 9 224
152 134 9 176
144 135 9 64
145 135 9 112
146 135 9 176
147 135 9 288
148 135 9 288
149 135 9 288
150 135 9 262
144 136 9 38
148 136 9 288
149 136 9 262
150 136 9 226
151 136 9 166
152 136 9 98
144 137 9 24
145 137 9 54
146 137 9 88
148 137 9 176
149 137 9 162
150 137 9 142
152 137 9 62
144 138 9 14
145 138 9 34
146 138 9 54
148 138 9 112
150 138 9 82
151 138 9 62
145 139 9 14
146 139 9 24
147 139 9 38
148 139 9 64
145 129 10 72
146 129 10 112
147 129 10 176
148 129 10 162
149 129 10 126
145 130 10 88
146 130 10 138
147 130 10 224
148 130 10 214
149 130 10 194
150 130 10 148
144 131 10 86
145 131 10 138
146 131 10 214
147 131 10 288
148 131 10 274
149 131 10 254
151 131 10 148
144 132 10 74
145 132 10 126
147 132 10 288
148 132 10 288
149 132 10 274
150 132 10 254
151 132 10 194
152 132 10 126
145 133 10 122
146 133 10 198
147 133 10 288
148 133 10 288
149 133 10 288
150 133 10 274
151 133 10 214
152 133 10 162
143 134 10 14
144 134 10 74
145 134 10 126
147 134 10 288
148 134 10 288
149 134 10 288
150 134 10 288
151 134 10 224
152 134 10 176
144 135 10 64
145 135 10 112
146 135 10 176
147 135 10 288
148 135 10 288
149 135 10 288
150 135 10 262
144 136 10 38
148 136 10 288
149 136 10 262
150 136 10 226
151 136 10 166
152 136 10 98
144 137 10 24
145 137 10 54
146 137 10 88
148 137 10 176
149 137 10 162
150 137 10 142
152 137 10 62
144 138 10 14
145 138 10 34
146 138 10 54
148 138 10 112
150 138 10 82
151 138 10 62
145 139 10 14
146 139 10 24
147 139 10 38
148 139 10 64
145 129 11 72
146 129 11 112
147 129 11 176
148 129 11 162
149 129 11 126
145 130 11 88
146 130 11 138
147 130 11 224
148 130 11 214
149 130 11 194
150 130 11 148
144 131 11 86
145 131 11 138
146 131 11 214
147 131 11 288
148 131 11 274
149 131 11 254
151 131 11 148
144 132 11 74
145 132 11 126
147 132 11 288
148 132 11 288
149 132 11 274
150 132 11 254
151 132 11 194
152 132 11 126
145 133 11 122
146 133 11 198
147 133 11 288
148 133 11 288
149 133 11 288
150 133 11 274
151 133 11 214
152 133 11 162
143 134 11 14
144 134 11 74
145 134 11 126
147 134 11 288
148 134 11 288
149 134 11 288
150 134 11 288
151 134 11 224
152 134 11 176
144 135 11 64
145 135 11 112
146 135 11 176
147 135 11 288
148 135 11 288
149 135 11 288
150 135 11 262
144 136 11 38
148 136 11 288
149 136 11 262
150 136 11 226
151 136 11 166
152 136 11 98
144 137 11 24
145 137 11 54
146 137 11 88
148 137 11 176
149 137 11 162
150 137 11 142
152 137 11 62
144 138 11 14
145 138 11 34
146 138 11 54
148 138 11 112
150 138 11 82
151 138 11 62
145 139 11 14
146 139 11 24
147 139 11 38
148 139 11 64
145 129 12 72
146 129 12 112
147 129 12 176
148 129 12 162
149 129 12 126
145 130 12 88
146 130 12 138
147 130 12 224
148 130 12 214
149 130 12 194
150 130 12 148
144 131 12 86
145 131 12 138
146 131 12 214
147 131 12 288
148 131 12 274
149 131 12 254
151 131 12 148
144 132 12 74
145 132 12 126
147 132 12 288
148 132 12 288
149 132 12 274
150 132 12 254
151 132 12 194
152 132 12 126
145 133 12 122
146 133 12 198
147 133 12 288
148 133 12 288
149 133 12 288
150 133 12 274
151 133 12 214
152 133 12 162
143 134 12 14
144 134 12 74
145 134 12 126
147 134 12 288
148 134 12 288
149 134 12 288
150 134 12 288
151 134 12 224
152 134 12 176
144 135 12 64
145 135 12 112
146 135 12 176
147 135 12 288
148 135 12 288
149 135 12 288
150 135 12 262
144 136 12 38
148 136 12 288
149 136 12 262
150 136 12 226
151 136 12 166
152 136 12 98
144 137 12 24
145 137 12 54
146 137 12 88
148 137 12 176
149 137 12 162
150 137 12 142
152 137 12 62
144 138 12 14
145 138 12 34
146 138 12 54
148 138 12 112
150 138 12 82
151 138 12 62
145 139 12 14
146 139 12 24
147 139 12 38
148 139 12 64
145 129 13 72
146 129 13 112
147 129 13 176
148 129 13 162
149 129 13 126
145 130 13 88
146 130 13 138
147 130 13 224
148 130 13 214
149 130 13 194
150 130 13 148
144 131 13 86
145 131 13 138
146 131 13 214
147 131 13 288
148 131 13 274
149 131 13 254
151 131 13 148
144 132 13 74
145 132 13 126
147 132 13 288
148 132 13 288
149 132 13 274
150 132 13 254
151 132 13 194
152 132 13 126
145 133 13 122
146 133 13 198
147 133 13 288
148 133 13 288
149 133 13 288
150 133 13 274
151 133 13 214
152 133 13 162
143 134 13 14
144 134 13 74
145 134 13 126
147 134 13 288
148 134 13 288
149 134 13 288
150 134 13 288
151 134 13 224
152 134 13 176
144 135 13 64
145 135 13 112
146 135 13 176
147 135 13 288
148 135 13 288
149 135 13 288
150 135 13 262
144 136 13 38
148 136 13 288
149 136 13 262
150 136 13 226
151 136 13 166
152 136 13 98
144 137 13 24
145 137 13 54
146 137 13 88
148 137 13 176
149 137 13 162
150 137 13 142
152 137 13 62
144 138 13 14
145 138 13 34
146 138 13 54
148 138 13 112
150 138 13 82
151 138 13 62
145 139 13 14
146 139 13 24
147 139 13 38
148 139 13 64
145 129 14 72
146 129 14 112
147 129 14 176
148 129 14 162
149 129 14 126
145 130 14 88
146 130 14 138
147 130 14 224
148 130 14 214
149 130 14 194
150 130 14 148
144 131 14 86
145 131 14 138
146 131 14 214
147 131 14 288
148 131 14 274
149 131 14 254
151 131 14 148
144 132 14 74
145 132 14 126
147 132 14 288
148 132 14 288
149 132 14 274
150 132 14 254
151 132 14 194
152 132 14 126
145 133 14 122
146 133 14 198
147 133 14 288
148 133 14 288
149 133 14 288
150 133 14 274
151 133 14 214
152 133 14 162
143 134 14 14
144 134 14 74
145 134 14 126
147 134 14 288
148 134 14 288
149 134 14 288
150 134 14 288
151 134 14 224
152 134 14 176
144 135 14 64
145 135 14 112
146 135 14 176
147 135 14 288
148 135 14 288
149 135 14 288
150 135 14 262
144 136 14 38
148 136 14 288
149 136 14 262
150 136 14 226
151 136 14 166
152 136 14 98
144 137 14 24
145 137 14 54
146 137 14 88
148 137 14 176
149 137 14 162
150 137 14 142
152 137 14 62
144 138 14 14
145 138 14 34
146 138 14 54
148 138 14 112
150 138 14 82
151 138 14 62
145 139 14 14
146 139 14 24
147 139 14 38
148 139 14 64
145 129 15 72
146 129 15 112
147 129 15 176
148 129 15 162
149 129 15 126
145 130 15 88
146 130 15 138
147 130 15 224
148 130 15 214
149 130 15 194
150 130 15 148
144 131 15 86
145 131 15 138
146 131 15 214
147 131 15 288
148 131 15 274
149 131 15 254
151 131 15 148
144 132 15 74
145 132 15 126
147 132 15 288
148 132 15 288
149 132 15 274
150 132 15 254
151 132 15 194
152 132 15 126
145 133 15 122
146 133 15 198
147 133 15 288
148 133 15 288
149 133 15 288
150 133 15 274
151 133 15 214
152 133 15 162
143 134 15 14
144 134 15 74
145 134 15 126
147 134 15 288
148 134 15 288
149 134 15 288
150 134 15 288
151 134 15 224
152 134 15 176
144 135 15 64
145 135 15 112
146 135 15 176
147 135 15 288
148 135 15 288
149 135 15 288
150 135 15 262
144 136 15 38
148 136 15 288
149 136 15 262
150 136 15 226
151 136 15 166
152 136 15 98
144 137 15 24
145 137 15 54
146 137 15 88
148 137 15 176
149 137 15 162
150 137 15 142
152 137 15 62
144 138 15 14
145 138 15 34
146 138 15 54
148 138 15 112
150 138 15 82
151 138 15 62
145 139 15 14
146 139 15 24
147 139 15 38
148 139 15 64
145 129 16 72
146 129 16 112
147 129 16 176
148 129 16 162
149 129 16 126
145 130 16 88
146 130 16 138
147 130 16 224
148 130 16 214
149 130 16 194
150 130 16 148
144 131 16 86
145 131 16 138
146 131 16 214
147 131 16 288
148 131 16 274
149 131 16 254
151 131 16 148
144 132 16 74
145 132 16 126
147 132 16 288
148 132 16 288
149 132 16 274
150 132 16 254
151 132 16 194
152 132 16 126
145 133 16 122
146 133 16 198
147 133 16 288
148 133 16 288
149 133 16 288
150 133 16 274
151 133 16 214
152 133 16 162
143 134 16 14
144 134 16 74
145 134 16 126
147 134 16 288
148 134 16 288
149 134 16 288
150 134 16 288
151 134 16 224
152 134 16 176
144 135 16 64
145 135 16 112
146 135 16 176
147 135 16 288
148 135 16 288
149 135 16 288
150 135 16 262
144 136 16 38
148 136 16 288
149 136 16 262
150 136 16 226
151 136 16 166
152 136 16 98
144 137 16 24
145 137 16 54
146 137 16 88
148 137 16 176
149 137 16 162
150 137 16 142
152 137 16 62
144 138 16 14
145 138 16 34
146 138 16 54
148 138 16 112
150 138 16 82
151 138 16 62
145 139 16 14
146 139 16 24
147 139 16 38
148 139 16 64
145 129 17 72
146 129 17 112
147 129 17 176
148 129 17 162
149 129 17 126
145 130 17 88
146 130 17 138
147 130 17 224
148 130 17 214
149 130 17 194
150 130 17 148
144 131 17 86
145 131 17 138
146 131 17 214
147 131 17 288
148 131 17 274
149 131 17 254
151 131 17 148
144 132 17 74
145 132 17 126
147 132 17 288
148 132 17 288
149 132 17 274
150 132 17 254
151 132 17 194
152 132 17 126
145 133 17 122
146 133 17 198
147 133 17 288
148 133 17 288
149 133 17 288
150 133 17 274
151 133 17 214
152 133 17 162
143 134 17 14
144 134 17 74
145 134 17 126
147 134 17 288
148 134 17 288
149 134 17 288
150 134 17 288
151 134 17 224
152 134 17 176
144 135 17 64
145 135 17 112
146 135 17 176
147 135 17 288
148 135 17 288
149 135 17 288
150 135 17 262
144 136 17 38
148 136 17 288
149 136 17 262
150 136 17 226
151 136 17 166
152 136 17 98
144 137 17 24
145 137 17 54
146 137 17 88
148 137 17 176
149 137 17 162
150 137 17 142
152 137 17 62
144 138 17 14
145 138 17 34
146 138 17 54
148 138 17 112
150 138 17 82
151 138 17 62
145 139 17 14
146 139 17 24
147 139 17 38
148 139 17 64
145 129 18 72
146 129 18 112
147 129 18 176
148 129 18 162
149 129 18 126
145 130 18 88
146 130 18 138
147 130 18 224
148 130 18 214
149 130 18 194
150 130 18 148
144 131 18 86
145 131 18 138
146 131 18 214
147 131 18 288
148 131 18 274
149 131 18 254
151 131 18 148
144 132 18 74
145 132 18 126
147 132 18 288
148 132 18 288
149 132 18 274
150 132 18 254
151 132 18 194
152 132 18 126
145 133 18 122
146 133 18 198
147 133 18 288
148 133 18 288
149 133 18 288
150 133 18 274
151 133 18 214
152 133 18 162
143 134 18 14
144 134 18 74
145 134 18 126
147 134 18 288
148 134 18 288
149 134 18 288
150 134 18 288
151 134 18 224
152 134 18 176
144 135 18 64
145 135 18 112
146 135 18 176
147 135 18 288
148 135 18 288
149 135 18 288
150 135 18 262
144 136 18 38
148 136 18 288
149 136 18 262
150 136 18 226
151 136 18 166
152 136 18 98
144 137 18 24
145 137 18 54
146 137 18 88
148 137 18 176
149 137 18 162
150 137 18 142
152 137 18 62
144 138 18 14
145 138 18 34
146 138 18 54
148 138 18 112
150 138 18 82
151 138 18 62
145 139 18 14
146 139 18 24
147 139 18 38
148 139 18 64
145 129 19 72
146 129 19 112
147 129 19 176
148 129 19 162
149 129 19 126
145 130 19 88
146 130 19 138
147 130 19 224
148 130 19 214
149 130 19 194
150 130 19 148
144 131 19 86
145 131 19 138
146 131 19 214
147 131 19 288
148 131 19 274
149 131 19 254
151 131 19 148
144 132 19 74
145 132 19 126
147 132 19 288
148 132 19 288
149 132 19 274
150 132 19 254
151 132 19 194
152 132 19 126
145 133 19 122
146 133 19 198
147 133 19 288
148 133 19 288
149 133 19 288
150 133 19 274
151 133 19 214
152 133 19 162
143 134 19 14
144 134 19 74
145 134 19 126
147 134 19 288
148 134 19 288
149 134 19 288
150 134 19 288
151 134 19 224
152 134 19 176
144 135 19 64
145 135 19 112
146 135 19 176
147 135 19 288
148 135 19 288
149 135 19 288
150 135 19 262
144 136 19 38
148 136 19 288
149 136 19 262
150 136 19 226
151 136 19 166
152 136 19 98
144 137 19 24
145 137 19 54
146 137 19 88
148 137 19 176
149 137 19 162
150 137 19 142
152 137 19 62
144 138 19 14
145 138 19 34
146 138 19 54
148 138 19 112
150 138 19 82
151 138 19 62
145 139 19 14
146 139 19 24
147 139 19 38
148 139 19 64
145 129 20 72
146 129 20 112
147 129 20 176
148 129 20 162
149 129 20 126
145 130 20 88
146 130 20 138
147 130 20 224
148 130 20 214
149 130 20 194
150 130 20 148
144 131 20 86
145 131 20 138
146 131 20 214
147 131 20 288
148 131 20 274
149 131 20 254
151 131 20 148
144 132 20 74
145 132 20 126
147 132 20 288
148 132 20 288
149 132 20 274
150 132 20 254
151 132 20 194
152 132 20 126
145 133 20 122
146 133 20 198
147 133 20 288
148 133 20 288
149 133 20 288
150 133 20 274
151 133 20 214
152 133 20 162
143 134 20 14
144 134 20 74
145 134 20 126
147 134 20 288
148 134 20 288
149 134 20 288
150 134 20 288
151 134 20 224
152 134 20 176
144 135 20 64
145 135 20 112
146 135 20 176
147 135 20 288
148 135 20 288
149 135 20 288
150 135 20 262
144 136 20 38
148 136 20 288
149 136 20 262
150 136 20 226
151 136 20 166
152 136 20 98
144 137 20 24
145 137 20 54
146 137 20 88
148 137 20 176
149 137 20 162
150 137 20 142
152 137 20 62
144 138 20 14
145 138 20 34
146 138 20 54
148 138 20 112
150 138 20 82
151 138 20 62
145 139 20 14
146 139 20 24
147 139 20 38
148 139 20 64
145 129 21 72
146 129 21 112
147 129 21 176
148 129 21 162
149 129 21 126
145 130 21 88
146 130 21 138
147 130 21 224
148 130 21 214
149 130 21 194
150 130 21 148
144 131 21 86
145 131 21 138
146 131 21 214
147 131 21 288
148 131 21 274
149 131 21 254
151 131 21 148
144 132 21 74
145 132 21 126
147 132 21 288
148 132 21 288
149 132 21 274
150 132 21 254
151 132 21 194
152 132 21 126
145 133 21 122
146 133 21 198
147 133 21 288
148 133 21 288
149 133 21 288
150 133 21 274
151 133 21 214
152 133 21 162
143 134 21 14
144 134 21 74
145 134 21 126
147 134 21 288
148 134 21 288
149 134 21 288
150 134 21 288
151 134 21 224
152 134 21 176
144 135 21 64
145 135 21 112
146 135 21 176
147 135 21 288
148 135 21 288
149 135 21 288
150 135 21 262
144 136 21 38
148 136 21 288
149 136 21 262
150 136 21 226
151 136 21 166
152 136 21 98
144 137 21 24
145 137 21 54
146 137 21 88
148 137 21 176
149 137 21 162
150 137 21 142
152 137 21 62
144 138 21 14
145 138 21 34
146 138 21 54
148 138 21 112
150 138 21 82
151 138 21 62
145 139 21 14
146 139 21 24
147 139 21 38
148 139 21 64
145 129 22 72
146 129 22 112
147 129 22 176
148 129 22 162
149 129 22 126
145 130 22 88
146 130 22 138
147 130 22 224
148 130 22 214
149 130 22 194
150 130 22 148
144 131 22 86
145 131 22 138
146 131 22 214
147 131 22 288
148 131 22 274
149 131 22 254
151 131 22 148
144 132 22 74
145 132 22 126
147 132 22 288
148 132 22 288
149 132 22 274
150 132 22 254
151 132 22 194
152 132 22 126
145 133 22 122
146 133 22 198
147 133 22 288
148 133 22 288
149 133 22 288
150 133 22 274
151 133 22 214
152 133 22 162
143 134 22 14
144 134 22 74
145 134 22 126
147 134 22 288
148 134 22 288
149 134 22 288
150 134 22 288
151 134 22 224
152 134 22 176
144 135 22 64
145 135 22 112
146 135 22 176
147 135 22 288
148 135 22 288
149 135 22 288
150 135 22 262
144 136 22 38
148 136 22 288
149 136 22 262
150 136 22 226
151 136 22 166
152 136 22 98
144 137 22 24
145 137 22 54
146 137 22 88
148 137 22 176
149 137 22 162
150 137 22 142
152 137 22 62
144 138 22 14
145 138 22 34
146 138 22 54
148 138 22 112
150 138 22 82
151 138 22 62
145 139 22 14
146 139 22 24
147 139 22 38
148 139 22 64
145 129 23 72
146 129 23 112
147 129 23 176
148 129 23 162
149 129 23 126
145 130 23 88
146 130 23 138
147 130 23 224
148 130 23 214
149 130 23 194
150 130 23 148
144 131 23 86
145 131 23 138
146 131 23 214
147 131 23 288
148 131 23 274
149 131 23 254
151 131 23 148
144 132 23 74
145 132 23 126
147 132 23 288
148 132 23 288
149 132 23 274
150 132 23 254
151 132 23 194
152 132 23 126
145 133 23 122
146 133 23 198
147 133 23 288
148 133 23 288
149 133 23 288
150 133 23 274
151 133 23 214
152 133 23 162
143 134 23 14
144 134 23 74
145 134 23 126
147 134 23 288
148 134 23 288
149 134 23 288
150 134 23 288
151 134 23 224
152 134 23 176
144 135 23 64
145 135 23 112
146 135 23 176
147 135 23 288
148 135 23 288
149 135 23 288
150 135 23 262
144 136 23 38
148 136 23 288
149 136 23 262
150 136 23 226
151 136 23 166
152 136 23 98
144 137 23 24
145 137 23 54
146 137 23 88
148 137 23 176
149 137 23 162
150 137 23 142
152 137 23 62
144 138 23 14
145 138 23 34
146 138 23 54
148 138 23 112
150 138 23 82
151 138 23 62
145 139 23 14
146 139 23 24
147 139 23 38
148 139 23 64
145 129 24 72
146 129 24 112
147 129 24 176
148 129 24 162
